sbytes,dbytes,rate,sttl,sload,dload,ct_state_ttl,ct_dst_src_ltm,ct_srv_dst,attack_cat,label
200,0,125000.0003,254,100000000.0,0.0,2,4,12,DoS,1
200,0,100000.0025,254,80000000.0,0.0,2,2,5,Backdoor,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Exploits,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,DoS,1
200,0,125000.0003,254,100000000.0,0.0,2,4,12,Exploits,1
972,522,33.16519,254,11257.21289,5938.148438,1,1,1,DoS,1
200,0,125000.0003,254,100000000.0,0.0,2,4,12,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,2,5,Exploits,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Fuzzers,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,DoS,1
200,0,125000.0003,254,100000000.0,0.0,2,4,12,Fuzzers,1
564,354,19.946707,254,4768.436035,2909.872559,1,1,1,Reconnaissance,1
114,0,90909.0902,254,41454544.0,0.0,2,7,18,Generic,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,2,5,DoS,1
564,354,15.97366,254,3818.644287,2330.275146,1,1,1,Reconnaissance,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,Fuzzers,1
168,0,142857.1409,254,96000000.0,0.0,2,1,1,Reconnaissance,1
114,0,90909.0902,254,41454544.0,0.0,2,7,18,Generic,1
200,0,142857.1409,254,114285712.0,0.0,2,4,9,Analysis,1
200,0,100000.0025,254,80000000.0,0.0,2,2,5,Exploits,1
200,0,142857.1409,254,114285712.0,0.0,2,4,9,Backdoor,1
1270,354,18.071822,254,9720.513672,2636.359863,1,1,2,Fuzzers,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,Generic,1
200,0,100000.0025,254,80000000.0,0.0,2,2,5,Fuzzers,1
200,0,142857.1409,254,114285712.0,0.0,2,4,9,Exploits,1
104,0,142857.1409,254,59428572.0,0.0,2,1,5,Fuzzers,1
200,0,142857.1409,254,114285712.0,0.0,2,4,9,DoS,1
114,0,111111.1072,254,50666664.0,0.0,2,3,7,Generic,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,DoS,1
200,0,142857.1409,254,114285712.0,0.0,2,4,9,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,2,5,Fuzzers,1
114,0,111111.1072,254,50666664.0,0.0,2,4,14,Generic,1
200,0,142857.1409,254,114285712.0,0.0,2,4,9,Fuzzers,1
114,0,111111.1072,254,50666664.0,0.0,2,4,14,Generic,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,DoS,1
1420,768,30.472277,254,15114.25,8033.072754,1,1,1,Exploits,1
200,0,142857.1409,254,114285712.0,0.0,2,4,9,Fuzzers,1
114,0,111111.1072,254,50666664.0,0.0,2,4,14,Generic,1
200,0,90909.0902,254,72727272.0,0.0,2,4,9,Analysis,1
114,0,100000.0025,254,45600000.0,0.0,2,7,10,Generic,1
114,0,100000.0025,254,45600000.0,0.0,2,7,11,Generic,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,DoS,1
200,0,90909.0902,254,72727272.0,0.0,2,4,9,Backdoor,1
114,0,100000.0025,254,45600000.0,0.0,2,7,10,Generic,1
124,0,90909.0902,254,45090908.0,0.0,2,1,1,Reconnaissance,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,Reconnaissance,1
200,0,90909.0902,254,72727272.0,0.0,2,4,9,Exploits,1
114,0,100000.0025,254,45600000.0,0.0,2,7,10,Generic,1
200,0,90909.0902,254,72727272.0,0.0,2,4,9,DoS,1
588,268,31.146049,254,8803.950195,3720.914795,1,2,3,Fuzzers,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,DoS,1
200,0,90909.0902,254,72727272.0,0.0,2,4,9,Exploits,1
200,0,90909.0902,254,72727272.0,0.0,2,4,9,Fuzzers,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,DoS,1
200,0,90909.0902,254,72727272.0,0.0,2,4,9,Fuzzers,1
1390,268,75.267196,254,50218.27344,8991.920898,1,1,1,Generic,1
588,268,52.088941,254,14723.80762,6222.89209,1,1,4,Fuzzers,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,DoS,1
200,0,100000.0025,254,80000000.0,0.0,2,4,16,Analysis,1
564,354,27.022773,254,6460.032227,3942.145752,1,1,1,Reconnaissance,1
200,0,100000.0025,254,80000000.0,0.0,2,4,16,Backdoor,1
114,0,100000.0025,254,45600000.0,0.0,2,7,11,Generic,1
534,268,49.19194,254,12619.37207,5876.796875,1,3,5,Fuzzers,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,DoS,1
114,0,100000.0025,254,45600000.0,0.0,2,7,11,Generic,1
534,268,49.19194,254,12619.37207,5876.796875,1,3,5,Fuzzers,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,Fuzzers,1
114,0,100000.0025,254,45600000.0,0.0,2,7,11,Generic,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,Generic,1
978,642,22.081519,254,5999.630371,3853.634033,1,4,11,Fuzzers,1
678,642,22.329294,254,4574.592773,4830.894043,1,1,1,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,4,16,Exploits,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,DoS,1
200,0,100000.0025,254,80000000.0,0.0,2,4,16,DoS,1
114,0,200000.0051,254,91200000.0,0.0,2,3,7,Generic,1
168,0,90909.0902,254,61090908.0,0.0,2,1,1,Reconnaissance,1
200,0,100000.0025,254,80000000.0,0.0,2,4,16,Exploits,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,DoS,1
200,0,100000.0025,254,80000000.0,0.0,2,4,16,Fuzzers,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
200,0,100000.0025,254,80000000.0,0.0,2,4,16,Fuzzers,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,DoS,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Analysis,1
114,0,200000.0051,254,91200000.0,0.0,2,3,7,Generic,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,Reconnaissance,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Backdoor,1
114,0,200000.0051,254,91200000.0,0.0,2,3,7,Generic,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Exploits,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,DoS,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Exploits,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Fuzzers,1
776,268,75.165739,254,28021.78711,8979.800781,1,1,1,Reconnaissance,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Fuzzers,1
114,0,100000.0025,254,45600000.0,0.0,2,7,10,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,11,Generic,1
200,0,100000.0025,254,80000000.0,0.0,2,5,16,Analysis,1
588,268,35.989434,254,10173.01367,4299.537598,1,1,2,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,5,16,Backdoor,1
114,0,100000.0025,254,45600000.0,0.0,2,4,4,Generic,1
114,0,100000.0025,254,45600000.0,0.0,2,4,4,Generic,1
168,0,166666.6608,254,112000000.0,0.0,2,1,1,Reconnaissance,1
944,268,23.809598,254,10793.68457,2844.453369,1,1,1,Exploits,1
114,0,100000.0025,254,45600000.0,0.0,2,4,4,Generic,1
838,354,27.420151,254,9742.217773,4000.116211,1,1,1,Reconnaissance,1
104,0,90909.0902,254,37818180.0,0.0,2,1,6,Fuzzers,1
564,354,26.778823,254,6401.713867,3906.557617,1,1,1,Reconnaissance,1
114,0,100000.0025,254,45600000.0,0.0,2,4,4,Generic,1
588,268,34.57472,254,9773.121094,4130.526367,1,1,5,Fuzzers,1
550,268,27.727046,254,7319.939941,3312.457764,1,1,3,Fuzzers,1
792,678,43.528225,254,10251.76758,8663.857422,1,2,10,Fuzzers,1
168,0,200000.0051,254,134400000.0,0.0,2,1,1,Reconnaissance,1
114,0,100000.0025,254,45600000.0,0.0,2,4,7,Generic,1
200,0,100000.0025,254,80000000.0,0.0,2,5,16,Exploits,1
948,622,28.637836,254,8073.578613,5232.705566,1,1,1,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,5,16,DoS,1
200,0,100000.0025,254,80000000.0,0.0,2,5,16,Exploits,1
564,354,20.979755,254,5015.395508,3060.575928,1,4,1,Reconnaissance,1
200,0,100000.0025,254,80000000.0,0.0,2,5,16,Fuzzers,1
906,556,40.372525,254,10981.32715,6472.522949,1,1,5,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,5,16,Fuzzers,1
180,0,200000.0051,254,144000000.0,0.0,2,4,6,Analysis,1
200,0,142857.1409,254,114285712.0,0.0,2,5,16,Analysis,1
114,0,100000.0025,254,45600000.0,0.0,2,4,7,Generic,1
564,354,27.002772,254,6455.250977,3939.227783,1,1,1,Reconnaissance,1
180,0,200000.0051,254,144000000.0,0.0,2,4,6,Backdoor,1
180,0,200000.0051,254,144000000.0,0.0,2,4,6,Exploits,1
1108,354,18.462267,254,8670.749023,2693.318848,1,1,1,Exploits,1
114,0,100000.0025,254,45600000.0,0.0,2,4,7,Generic,1
564,354,26.727081,254,6389.344727,3899.009521,1,1,1,Reconnaissance,1
180,0,200000.0051,254,144000000.0,0.0,2,4,6,DoS,1
180,0,200000.0051,254,144000000.0,0.0,2,4,6,Exploits,1
682,946,61.794139,62,17854.87109,24077.9043,1,1,1,Exploits,1
114,0,90909.0902,254,41454544.0,0.0,2,7,11,Generic,1
784,678,38.645191,254,9002.783203,7691.938965,1,1,4,Fuzzers,1
180,0,200000.0051,254,144000000.0,0.0,2,4,6,Fuzzers,1
180,0,200000.0051,254,144000000.0,0.0,2,4,6,Fuzzers,1
590,268,81.095548,254,22966.25977,9688.214844,1,1,1,Shellcode,1
200,0,142857.1409,254,114285712.0,0.0,2,5,16,Backdoor,1
180,0,200000.0051,254,144000000.0,0.0,2,4,6,Analysis,1
200,0,142857.1409,254,114285712.0,0.0,2,5,16,Exploits,1
168,0,90909.0902,254,61090908.0,0.0,2,1,3,Reconnaissance,1
76,122,212.524789,254,21535.8457,34570.69922,3,1,1,Backdoor,1
180,0,200000.0051,254,144000000.0,0.0,2,4,6,Backdoor,1
200,0,142857.1409,254,114285712.0,0.0,2,5,16,DoS,1
180,0,200000.0051,254,144000000.0,0.0,2,4,6,Exploits,1
200,0,142857.1409,254,114285712.0,0.0,2,5,16,Exploits,1
180,0,200000.0051,254,144000000.0,0.0,2,4,6,DoS,1
200,0,142857.1409,254,114285712.0,0.0,2,5,16,Fuzzers,1
180,0,200000.0051,254,144000000.0,0.0,2,4,6,Exploits,1
200,0,142857.1409,254,114285712.0,0.0,2,5,16,Fuzzers,1
180,0,200000.0051,254,144000000.0,0.0,2,4,6,Fuzzers,1
114,0,90909.0902,254,41454544.0,0.0,2,7,12,Generic,1
180,0,200000.0051,254,144000000.0,0.0,2,4,6,Fuzzers,1
200,0,142857.1409,254,114285712.0,0.0,2,5,16,Analysis,1
114,0,83333.33039,254,38000000.0,0.0,2,3,10,Generic,1
114,0,250000.0006,254,114000000.0,0.0,2,4,14,Generic,1
200,0,142857.1409,254,114285712.0,0.0,2,5,16,Backdoor,1
114,0,83333.33039,254,38000000.0,0.0,2,3,10,Generic,1
200,0,142857.1409,254,114285712.0,0.0,2,5,16,Exploits,1
200,0,142857.1409,254,114285712.0,0.0,2,5,16,DoS,1
78,0,200000.0051,254,62400000.0,0.0,2,5,11,Fuzzers,1
200,0,142857.1409,254,114285712.0,0.0,2,5,16,Exploits,1
78,0,200000.0051,254,62400000.0,0.0,2,5,11,Fuzzers,1
200,0,142857.1409,254,114285712.0,0.0,2,5,16,Fuzzers,1
114,0,142857.1409,254,65142856.0,0.0,2,4,7,Generic,1
200,0,142857.1409,254,114285712.0,0.0,2,5,16,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,5,16,Analysis,1
1590,268,39.709644,254,30306.40039,4743.979004,1,1,6,Fuzzers,1
114,0,142857.1409,254,65142856.0,0.0,2,4,7,Generic,1
200,0,100000.0025,254,80000000.0,0.0,2,5,16,Backdoor,1
200,0,100000.0025,254,80000000.0,0.0,2,5,16,Exploits,1
910,354,26.651574,254,10271.83008,3887.994385,1,1,6,Fuzzers,1
1216,268,17.571771,254,11505.45508,2422.200928,1,1,1,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,5,16,DoS,1
200,0,100000.0025,254,80000000.0,0.0,2,5,16,Exploits,1
114,0,200000.0051,254,91200000.0,0.0,2,7,7,Generic,1
904,556,29.987237,254,8137.336426,4807.553711,1,2,6,Fuzzers,1
114,0,200000.0051,254,91200000.0,0.0,2,7,7,Generic,1
904,556,29.987237,254,8137.336426,4807.553711,1,2,6,Fuzzers,1
114,0,250000.0006,254,114000000.0,0.0,2,4,4,Generic,1
78,0,125000.0003,254,39000000.0,0.0,2,3,10,Fuzzers,1
168,0,111111.1072,254,74666664.0,0.0,2,1,2,Reconnaissance,1
114,0,166666.6608,254,76000000.0,0.0,2,4,7,Generic,1
114,0,166666.6608,254,76000000.0,0.0,2,4,7,Generic,1
114,0,166666.6608,254,76000000.0,0.0,2,4,7,Generic,1
114,0,166666.6608,254,76000000.0,0.0,2,4,7,Generic,1
564,354,26.229144,254,6270.308594,3826.369385,1,1,1,Reconnaissance,1
168,0,90909.0902,254,61090908.0,0.0,2,1,1,Reconnaissance,1
114,0,83333.33039,254,38000000.0,0.0,2,3,10,Generic,1
114,0,200000.0051,254,91200000.0,0.0,2,5,7,Generic,1
564,354,27.26452,254,6517.824219,3977.412354,1,1,1,Reconnaissance,1
114,0,200000.0051,254,91200000.0,0.0,2,5,7,Generic,1
168,0,90909.0902,254,61090908.0,0.0,2,1,1,Reconnaissance,1
114,0,200000.0051,254,91200000.0,0.0,2,5,7,Generic,1
114,0,250000.0006,254,114000000.0,0.0,2,1,13,Generic,1
492,306,17.498315,254,4309.584961,2629.746826,1,1,5,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,5,16,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,5,16,Fuzzers,1
438,258,21.934266,254,5183.23584,2902.072021,1,2,5,Fuzzers,1
438,258,21.934266,254,5183.23584,2902.072021,1,2,5,Fuzzers,1
78,0,125000.0003,254,39000000.0,0.0,2,3,10,Fuzzers,1
588,268,19.561331,254,5529.335938,2336.927002,1,1,3,Fuzzers,1
758,268,44.436411,254,16186.70313,5308.669922,1,2,4,Fuzzers,1
862,268,26.50378,254,10969.03125,3166.318115,1,1,5,Fuzzers,1
114,0,200000.0051,254,91200000.0,0.0,2,2,6,Generic,1
950,268,50.929633,254,23223.91211,6084.393555,1,2,4,Fuzzers,1
534,268,25.55401,254,6555.455566,3052.852295,1,1,4,Fuzzers,1
114,0,142857.1409,254,65142856.0,0.0,2,4,7,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,11,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,6,Generic,1
114,0,200000.0051,254,91200000.0,0.0,2,7,7,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,11,Generic,1
114,0,142857.1409,254,65142856.0,0.0,2,4,7,Generic,1
588,268,27.603364,254,7802.550781,3297.681885,1,2,5,Fuzzers,1
114,0,200000.0051,254,91200000.0,0.0,2,7,7,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,11,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,7,Generic,1
798,678,47.680258,254,11305.94238,9490.27832,1,3,10,Fuzzers,1
114,0,90909.0902,254,41454544.0,0.0,2,4,11,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,7,Generic,1
798,678,47.680258,254,11305.94238,9490.27832,1,3,10,Fuzzers,1
114,0,90909.0902,254,41454544.0,0.0,2,4,10,Generic,1
78,0,142857.1409,254,44571428.0,0.0,2,1,6,Fuzzers,1
798,678,47.680258,254,11305.94238,9490.27832,1,3,10,Fuzzers,1
114,0,90909.0902,254,41454544.0,0.0,2,4,11,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,7,Generic,1
798,678,47.680258,254,11305.94238,9490.27832,1,3,10,Fuzzers,1
798,678,47.680258,254,11305.94238,9490.27832,1,3,10,Fuzzers,1
114,0,90909.0902,254,41454544.0,0.0,2,3,14,Generic,1
78,0,100000.0025,254,31200000.0,0.0,2,2,6,Fuzzers,1
114,0,90909.0902,254,41454544.0,0.0,2,4,7,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,7,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,10,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,7,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,7,Generic,1
588,354,23.495819,254,5860.133789,3427.625488,1,1,5,Fuzzers,1
78,0,90909.0902,254,28363636.0,0.0,2,1,6,Fuzzers,1
114,0,142857.1409,254,65142856.0,0.0,2,4,4,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,7,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,10,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,7,Generic,1
114,0,250000.0006,254,114000000.0,0.0,2,7,14,Generic,1
114,0,142857.1409,254,65142856.0,0.0,2,4,4,Generic,1
114,0,100000.0025,254,45600000.0,0.0,2,4,7,Generic,1
774,556,24.468293,254,6119.201172,4263.866211,1,1,2,Fuzzers,1
114,0,142857.1409,254,65142856.0,0.0,2,4,4,Generic,1
1202,268,74.020933,254,10203.50098,47920.01172,1,1,1,Exploits,1
114,0,250000.0006,254,114000000.0,0.0,2,7,14,Generic,1
798,678,47.680258,254,11305.94238,9490.27832,1,3,10,Fuzzers,1
114,0,250000.0006,254,114000000.0,0.0,2,2,2,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,6,Generic,1
114,0,250000.0006,254,114000000.0,0.0,2,7,14,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,6,Generic,1
114,0,250000.0006,254,114000000.0,0.0,2,2,2,Generic,1
200,0,100000.0025,254,80000000.0,0.0,2,2,11,Analysis,1
114,0,90909.0902,254,41454544.0,0.0,2,4,6,Generic,1
168,0,142857.1409,254,96000000.0,0.0,2,1,1,Reconnaissance,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
114,0,100000.0025,254,45600000.0,0.0,2,3,13,Generic,1
1240,268,34.025409,254,20251.92383,4064.902344,1,1,1,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,2,11,Backdoor,1
114,0,125000.0003,254,57000000.0,0.0,2,4,7,Generic,1
114,0,125000.0003,254,57000000.0,0.0,2,4,7,Generic,1
200,0,100000.0025,254,80000000.0,0.0,2,2,11,Exploits,1
114,0,100000.0025,254,45600000.0,0.0,2,3,13,Generic,1
114,0,125000.0003,254,57000000.0,0.0,2,4,7,Generic,1
200,0,100000.0025,254,80000000.0,0.0,2,2,11,DoS,1
564,354,26.882527,254,6426.505371,3921.686279,1,1,1,Reconnaissance,1
114,0,100000.0025,254,45600000.0,0.0,2,3,13,Generic,1
168,0,90909.0902,254,61090908.0,0.0,2,1,8,Reconnaissance,1
200,0,100000.0025,254,80000000.0,0.0,2,2,11,Exploits,1
114,0,111111.1072,254,50666664.0,0.0,2,4,7,Generic,1
588,268,23.118001,254,6534.688477,2761.830566,1,1,3,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,2,11,Fuzzers,1
798,682,30.791666,254,7301.319824,6168.186523,1,1,3,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,2,11,Fuzzers,1
114,0,111111.1072,254,50666664.0,0.0,2,4,7,Generic,1
872,1538,24.544661,62,9067.086914,15546.87695,1,1,1,Exploits,1
168,0,90909.0902,254,61090908.0,0.0,2,1,1,Reconnaissance,1
1282,268,26.268414,254,16167.33301,3138.199951,1,1,3,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,2,11,Analysis,1
114,0,111111.1072,254,50666664.0,0.0,2,4,7,Generic,1
900,556,36.347089,254,9816.62207,5827.165527,1,1,7,Fuzzers,1
114,0,100000.0025,254,45600000.0,0.0,2,4,5,Generic,1
564,354,23.665674,254,5657.488281,3452.404297,1,1,1,Reconnaissance,1
114,0,100000.0025,254,45600000.0,0.0,2,4,5,Generic,1
588,268,34.063889,254,9628.725586,4069.499268,1,2,5,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,2,11,Backdoor,1
114,0,111111.1072,254,50666664.0,0.0,2,4,7,Generic,1
114,0,250000.0006,254,114000000.0,0.0,2,4,7,Generic,1
114,0,100000.0025,254,45600000.0,0.0,2,4,5,Generic,1
114,0,250000.0006,254,114000000.0,0.0,2,4,7,Generic,1
114,0,100000.0025,254,45600000.0,0.0,2,4,5,Generic,1
114,0,250000.0006,254,114000000.0,0.0,2,4,7,Generic,1
114,0,250000.0006,254,114000000.0,0.0,2,4,7,Generic,1
114,0,125000.0003,254,57000000.0,0.0,2,4,7,Generic,1
114,0,100000.0025,254,45600000.0,0.0,2,4,10,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,7,13,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,7,Generic,1
168,0,90909.0902,254,61090908.0,0.0,2,1,1,Reconnaissance,1
114,0,125000.0003,254,57000000.0,0.0,2,4,4,Generic,1
632,682,44.203567,254,8917.588867,9624.84668,1,2,4,Fuzzers,1
114,0,125000.0003,254,57000000.0,0.0,2,4,4,Generic,1
530,268,39.410937,254,10026.14258,4708.293457,1,1,1,Shellcode,1
114,0,90909.0902,254,41454544.0,0.0,2,7,13,Generic,1
114,0,100000.0025,254,45600000.0,0.0,2,4,10,Generic,1
104,0,100000.0025,254,41600000.0,0.0,2,2,7,Fuzzers,1
774,642,23.529103,254,5413.576172,4434.765137,1,1,3,Fuzzers,1
104,0,90909.0902,254,37818180.0,0.0,2,2,3,Fuzzers,1
114,0,250000.0006,254,114000000.0,0.0,2,4,4,Generic,1
114,0,100000.0025,254,45600000.0,0.0,2,4,10,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,3,10,Generic,1
898,268,24.272747,254,10472.88086,2899.78418,1,1,1,Exploits,1
200,0,142857.1409,254,114285712.0,0.0,2,4,9,Analysis,1
114,0,100000.0025,254,45600000.0,0.0,2,4,10,Generic,1
114,0,125000.0003,254,57000000.0,0.0,2,4,4,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,3,10,Generic,1
114,0,250000.0006,254,114000000.0,0.0,2,4,4,Generic,1
608,646,38.620398,254,8911.148438,9464.030273,1,2,4,Exploits,1
114,0,125000.0003,254,57000000.0,0.0,2,4,4,Generic,1
1542,268,45.123911,254,33403.72656,5390.803223,1,2,6,Exploits,1
114,0,83333.33039,254,38000000.0,0.0,2,7,11,Generic,1
1032,268,20.873282,254,10342.01563,2493.661377,1,1,1,Exploits,1
180,0,90909.0902,254,65454544.0,0.0,2,2,6,Analysis,1
114,0,100000.0025,254,45600000.0,0.0,2,4,7,Generic,1
114,0,250000.0006,254,114000000.0,0.0,2,7,11,Generic,1
200,0,100000.0025,254,80000000.0,0.0,2,2,11,Exploits,1
114,0,100000.0025,254,45600000.0,0.0,2,4,7,Generic,1
114,0,142857.1409,254,65142856.0,0.0,2,7,7,Generic,1
200,0,142857.1409,254,114285712.0,0.0,2,4,9,Backdoor,1
114,0,142857.1409,254,65142856.0,0.0,2,7,7,Generic,1
114,0,250000.0006,254,114000000.0,0.0,2,7,11,Generic,1
200,0,142857.1409,254,114285712.0,0.0,2,4,9,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,2,11,DoS,1
114,0,142857.1409,254,65142856.0,0.0,2,7,7,Generic,1
200,0,142857.1409,254,114285712.0,0.0,2,4,9,DoS,1
114,0,250000.0006,254,114000000.0,0.0,2,7,11,Generic,1
114,0,142857.1409,254,65142856.0,0.0,2,7,7,Generic,1
718,268,31.639363,254,10917.68945,3779.849121,1,1,3,Fuzzers,1
200,0,142857.1409,254,114285712.0,0.0,2,4,9,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,2,11,Exploits,1
114,0,142857.1409,254,65142856.0,0.0,2,4,7,Generic,1
200,0,142857.1409,254,114285712.0,0.0,2,4,9,Fuzzers,1
564,354,17.071204,254,4081.021973,2490.387451,1,1,2,Reconnaissance,1
104,0,100000.0025,254,41600000.0,0.0,2,1,4,Fuzzers,1
774,642,24.155475,254,5557.691895,4552.82373,1,1,3,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,2,11,Fuzzers,1
200,0,142857.1409,254,114285712.0,0.0,2,4,9,Fuzzers,1
564,354,27.265044,254,6517.949219,3977.48877,1,1,2,Reconnaissance,1
534,268,41.60253,254,10672.43555,4970.115723,1,2,6,Fuzzers,1
168,0,100000.0025,254,67200000.0,0.0,2,1,1,Reconnaissance,1
168,0,250000.0006,254,168000000.0,0.0,2,1,2,Reconnaissance,1
200,0,100000.0025,254,80000000.0,0.0,2,2,11,Fuzzers,1
534,268,41.60253,254,10672.43555,4970.115723,1,2,6,Fuzzers,1
104,0,100000.0025,254,41600000.0,0.0,2,1,2,Fuzzers,1
114,0,100000.0025,254,45600000.0,0.0,2,4,7,Generic,1
200,0,125000.0003,254,100000000.0,0.0,2,2,11,Analysis,1
168,0,111111.1072,254,74666664.0,0.0,2,1,1,Reconnaissance,1
114,0,90909.0902,254,41454544.0,0.0,2,4,10,Generic,1
114,0,100000.0025,254,45600000.0,0.0,2,4,7,Generic,1
180,0,90909.0902,254,65454544.0,0.0,2,2,6,Backdoor,1
200,0,125000.0003,254,100000000.0,0.0,2,2,11,Backdoor,1
180,0,90909.0902,254,65454544.0,0.0,2,2,6,Exploits,1
114,0,125000.0003,254,57000000.0,0.0,2,7,11,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,3,10,Generic,1
180,0,90909.0902,254,65454544.0,0.0,2,2,6,DoS,1
200,0,125000.0003,254,100000000.0,0.0,2,2,11,Exploits,1
114,0,250000.0006,254,114000000.0,0.0,2,3,7,Generic,1
180,0,90909.0902,254,65454544.0,0.0,2,2,6,Exploits,1
114,0,125000.0003,254,57000000.0,0.0,2,7,11,Generic,1
114,0,250000.0006,254,114000000.0,0.0,2,3,7,Generic,1
180,0,90909.0902,254,65454544.0,0.0,2,2,6,Fuzzers,1
200,0,125000.0003,254,100000000.0,0.0,2,2,11,DoS,1
114,0,250000.0006,254,114000000.0,0.0,2,3,7,Generic,1
180,0,90909.0902,254,65454544.0,0.0,2,2,6,Fuzzers,1
114,0,125000.0003,254,57000000.0,0.0,2,7,11,Generic,1
774,556,25.802486,254,6452.865234,4496.36377,1,1,2,Fuzzers,1
114,0,142857.1409,254,65142856.0,0.0,2,4,7,Generic,1
200,0,125000.0003,254,100000000.0,0.0,2,2,11,Exploits,1
114,0,90909.0902,254,41454544.0,0.0,2,3,10,Generic,1
114,0,125000.0003,254,57000000.0,0.0,2,7,11,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,7,Generic,1
168,0,90909.0902,254,61090908.0,0.0,2,1,1,Reconnaissance,1
114,0,90909.0902,254,41454544.0,0.0,2,4,7,Generic,1
200,0,125000.0003,254,100000000.0,0.0,2,2,11,Fuzzers,1
114,0,90909.0902,254,41454544.0,0.0,2,2,7,Generic,1
114,0,125000.0003,254,57000000.0,0.0,2,4,11,Generic,1
114,0,125000.0003,254,57000000.0,0.0,2,4,7,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,7,Generic,1
114,0,125000.0003,254,57000000.0,0.0,2,4,7,Generic,1
